Designation,Resource Allocation,Mental Fatigue Score,Work Hours per Week,Sleep Hours,Work-Life Balance Score,Manager Support Score,Deadline Pressure Score,Team Size,Recognition Frequency,Gender_Male,Company Type_Service,WFH Setup Available_Yes
3.0,7,7.8,49.0,5.3,1.0,1.0,4.0,13,1.0,0.0,1.0,1.0
4.0,8,7.6,58.0,4.9,2.0,2.0,4.0,18,1.0,1.0,1.0,1.0
2.0,3,5.3,37.0,7.2,5.0,5.0,1.0,13,5.0,0.0,0.0,0.0
1.0,1,4.4,40.0,7.2,4.0,3.0,1.0,6,4.0,0.0,0.0,0.0
3.0,5,5.7,48.0,5.2,1.0,2.0,4.0,6,1.0,0.0,1.0,0.0
2.0,6,7.0,55.0,5.8,2.0,1.0,4.0,15,1.0,1.0,0.0,1.0
3.0,5,7.0,58.0,5.5,1.0,2.0,5.0,14,0.0,0.0,0.0,1.0
4.0,7,7.8,52.0,5.0,1.0,1.0,5.0,13,1.0,0.0,0.0,0.0
1.0,3,5.8,39.0,8.1,4.0,5.0,1.0,7,5.0,1.0,1.0,1.0
4.0,7,7.0,54.0,4.5,1.0,3.0,5.0,10,1.0,1.0,1.0,1.0
1.0,4,6.0,49.0,5.5,2.0,1.0,5.0,3,1.0,1.0,1.0,0.0
2.0,3,4.1,41.0,7.3,4.0,3.0,1.0,7,4.0,1.0,0.0,0.0
1.0,3,6.1,50.0,5.1,2.0,2.0,4.0,5,0.0,0.0,1.0,1.0
1.0,3,5.7,57.0,4.8,1.0,3.0,4.0,19,1.0,0.0,0.0,1.0
3.0,6,6.3,59.0,4.8,2.0,2.0,5.0,9,1.0,1.0,1.0,0.0
1.0,3,4.8,40.0,6.9,5.0,5.0,2.0,3,2.0,1.0,0.0,1.0
2.0,3,3.8,41.0,6.0,3.0,3.0,2.0,15,5.0,1.0,0.0,1.0
2.0,3,4.2,37.0,7.1,4.0,5.0,3.0,17,4.0,0.0,0.0,1.0
3.0,7,5.9,49.0,5.5,2.0,3.0,5.0,10,1.0,1.0,1.0,0.0
2.0,3,4.4,43.0,7.5,5.0,3.0,2.0,7,4.0,0.0,1.0,1.0
3.0,5,4.9,50.0,5.7,2.0,3.0,4.0,3,0.0,0.0,0.0,1.0
1.0,2,4.9999951209013,52.0,5.2,1.0,2.0,4.0,12,0.0,0.0,1.0,1.0
1.0,2,1.7,40.0,6.8,5.0,3.0,3.0,5,3.0,0.0,1.0,1.0
5.0,9,8.7,58.0,5.7,2.0,2.0,4.0,13,0.0,0.0,1.0,0.0
2.0,4,4.2,37.0,7.0,4.0,4.0,2.0,9,4.0,0.0,1.0,1.0
5.0,9,8.8,48.0,6.0,2.0,2.0,5.0,17,0.0,0.0,1.0,0.0
3.0,7,6.5,50.0,5.4,1.0,2.0,4.0,11,0.0,1.0,1.0,1.0
4.0,8,8.2,58.0,5.1,2.0,2.0,4.0,5,1.0,1.0,1.0,0.0
2.0,5,7.0,48.0,5.5,1.0,3.0,5.0,9,0.0,1.0,1.0,0.0
4.0,6,6.782288236261042,50.0,5.5,2.0,3.0,4.0,3,0.0,1.0,1.0,0.0
2.0,5,7.0,54.0,5.4,2.0,2.0,4.0,18,0.0,1.0,1.0,0.0
2.0,5,6.2,53.0,6.3,2.0,3.0,4.0,10,1.0,1.0,0.0,0.0
0.0,1,3.0818920840387944,38.0,6.6,5.0,4.0,2.0,12,2.0,0.0,1.0,1.0
3.0,6,4.2,35.0,7.5,4.0,3.0,2.0,8,3.0,0.0,1.0,1.0
4.0,7,5.9,51.0,6.1,2.0,3.0,4.0,4,1.0,1.0,0.0,0.0
1.0,2,5.5,57.0,6.2,2.0,3.0,4.0,13,0.0,1.0,1.0,0.0
3.0,6,7.8,56.0,5.2,2.0,1.0,4.0,13,1.0,1.0,0.0,0.0
4.0,6,5.7,59.0,5.6,2.0,3.0,4.0,10,1.0,1.0,1.0,1.0
4.0,8,9.3,51.0,6.2,2.0,1.0,5.0,8,0.0,1.0,1.0,1.0
3.0,5,6.1,51.0,4.8,1.0,1.0,5.0,19,1.0,0.0,0.0,1.0
3.0,5,5.6,44.0,6.7,3.0,3.0,3.0,18,5.0,0.0,1.0,1.0
2.0,3,1.4,35.0,6.9,5.0,4.0,1.0,5,5.0,0.0,1.0,1.0
2.0,4,4.1,40.0,6.9,3.0,5.0,3.0,5,2.0,0.0,1.0,1.0
0.0,1,4.3,40.0,7.0,4.0,4.0,2.0,14,3.0,1.0,1.0,0.0
4.0,8,7.5,55.0,6.1,2.0,2.0,4.0,5,1.0,0.0,0.0,0.0
4.0,8,9.0,55.0,5.7,1.0,3.0,5.0,12,1.0,1.0,1.0,0.0
1.0,5,6.5,58.0,5.7,1.0,1.0,5.0,4,1.0,0.0,1.0,0.0
3.0,3,3.7,36.0,6.8,4.0,4.0,3.0,19,2.0,0.0,1.0,1.0
1.0,3,4.3,35.0,7.5,3.0,3.0,2.0,15,4.0,1.0,1.0,1.0
2.0,5,6.6360132576732935,57.0,5.3,2.0,1.0,4.0,3,1.0,1.0,1.0,0.0
4.0,9,9.4,51.0,6.4,1.0,1.0,5.0,12,1.0,0.0,0.0,0.0
0.0,1,2.0,44.0,6.6,5.0,5.0,1.0,11,3.0,0.0,0.0,1.0
3.0,5,6.9,48.0,5.4,1.0,3.0,5.0,6,0.0,1.0,0.0,0.0
1.0,2,3.0,37.0,6.6,4.0,5.0,3.0,11,4.0,0.0,1.0,1.0
1.0,3,6.6,55.0,4.0,2.0,3.0,4.0,16,1.0,0.0,0.0,0.0
4.0,7,7.1,48.0,5.0,2.0,2.0,5.0,12,1.0,1.0,0.0,1.0
1.0,2,5.3,39.0,6.6,3.0,5.0,1.0,19,5.0,1.0,1.0,1.0
0.0,1,2.9,42.0,5.9,3.0,5.0,2.0,18,5.0,0.0,0.0,1.0
2.0,3,3.7,38.0,6.8,4.0,5.0,2.0,9,4.0,0.0,1.0,1.0
1.0,2,4.1,42.0,6.6,3.0,4.0,3.0,11,2.0,0.0,0.0,1.0
3.0,6,6.3,54.0,6.7,1.0,2.0,4.0,5,1.0,1.0,1.0,0.0
1.0,1,1.8,38.0,6.2,3.0,5.0,1.0,19,3.0,1.0,0.0,0.0
3.0,4,4.3,43.0,6.5,4.0,3.0,1.0,6,2.0,0.0,1.0,1.0
3.0,5,5.6,44.0,7.1,3.0,5.0,1.0,19,5.0,0.0,0.0,1.0
3.0,6,6.8,52.0,5.5,1.0,3.0,4.0,7,0.0,1.0,1.0,1.0
2.0,3,6.1,58.0,6.4,2.0,2.0,5.0,14,0.0,1.0,1.0,0.0
3.0,6,7.175844005280368,58.0,5.0,2.0,1.0,4.0,5,1.0,0.0,1.0,1.0
1.0,3,4.2,44.0,7.5,3.0,3.0,1.0,16,4.0,0.0,1.0,1.0
1.0,3,2.9,41.0,6.4,5.0,5.0,3.0,15,3.0,1.0,1.0,0.0
3.0,6,7.125956774796995,56.0,5.9,2.0,3.0,5.0,14,0.0,1.0,1.0,0.0
3.0,4,5.4,59.0,5.6,2.0,1.0,4.0,17,1.0,0.0,1.0,0.0
3.0,6,7.6,50.0,5.0,1.0,3.0,5.0,9,0.0,1.0,1.0,1.0
2.0,4,6.0,50.0,5.6,1.0,3.0,5.0,3,1.0,0.0,0.0,1.0
2.0,4,5.9,40.0,7.1,4.0,4.0,2.0,4,4.0,0.0,1.0,0.0
3.0,5,4.9,54.0,5.0,1.0,3.0,4.0,16,1.0,1.0,0.0,1.0
3.0,7,8.6,50.0,4.9,1.0,1.0,5.0,16,0.0,1.0,1.0,0.0
2.0,6,7.5,57.0,4.7,1.0,1.0,4.0,3,0.0,0.0,1.0,0.0
1.0,2,3.2,35.0,6.4,3.0,4.0,2.0,5,2.0,0.0,1.0,1.0
2.0,2,3.3033310384825567,36.0,6.4,5.0,4.0,2.0,18,4.0,0.0,1.0,0.0
4.0,8,8.5,51.0,5.5,2.0,1.0,5.0,13,1.0,0.0,0.0,1.0
2.0,5,6.5,56.0,5.9,1.0,2.0,4.0,10,1.0,0.0,0.0,1.0
1.0,3,2.7,40.0,6.9,3.0,5.0,1.0,17,4.0,0.0,0.0,0.0
1.0,4,7.6,58.0,5.1,1.0,2.0,4.0,14,1.0,1.0,1.0,0.0
2.0,5,4.5,37.0,7.4,4.0,3.0,2.0,18,2.0,1.0,1.0,1.0
3.0,6,8.8,51.0,5.2,1.0,1.0,5.0,13,0.0,1.0,1.0,0.0
2.0,2,4.0,39.0,6.6,4.0,3.0,2.0,14,4.0,0.0,0.0,1.0
0.0,2,3.8578141362023346,38.0,7.3,3.0,3.0,3.0,13,4.0,1.0,1.0,0.0
2.0,4,6.8,49.0,4.8,1.0,3.0,5.0,17,0.0,0.0,1.0,0.0
3.0,7,8.4,56.0,5.6,1.0,3.0,4.0,5,1.0,1.0,1.0,1.0
4.0,6,8.5,56.0,5.6,1.0,1.0,5.0,10,1.0,1.0,1.0,1.0
4.0,8,8.2,51.0,5.6,2.0,3.0,5.0,10,0.0,0.0,1.0,1.0
3.0,5,5.7,54.0,5.6,1.0,2.0,4.0,6,1.0,0.0,1.0,1.0
3.0,4,5.7,59.0,5.6,2.0,2.0,5.0,16,0.0,1.0,1.0,1.0
2.0,4,5.1,50.0,5.6,2.0,2.0,5.0,3,1.0,0.0,0.0,1.0
1.0,3,5.0,40.0,7.3,5.0,5.0,2.0,19,2.0,0.0,0.0,1.0
3.0,7,7.4,55.0,5.9,1.0,2.0,4.0,15,0.0,0.0,0.0,0.0
2.0,6,6.5,51.0,4.4,1.0,3.0,5.0,13,0.0,1.0,1.0,0.0
2.0,5,6.8,56.0,5.3,2.0,3.0,4.0,11,1.0,1.0,1.0,0.0
2.0,3,3.1,38.0,7.1,3.0,5.0,1.0,12,3.0,1.0,0.0,1.0
3.0,6,8.3,54.0,6.2,1.0,3.0,5.0,5,0.0,1.0,0.0,0.0
2.0,4,5.2,49.0,4.9,1.0,3.0,5.0,8,0.0,0.0,0.0,1.0
0.0,1,4.2,42.0,6.8,4.0,4.0,3.0,3,2.0,0.0,1.0,1.0
2.0,5,5.6,57.0,5.6,2.0,1.0,5.0,5,0.0,0.0,1.0,1.0
1.0,2,4.2,36.0,7.5,3.0,3.0,2.0,9,5.0,0.0,1.0,1.0
4.0,7,7.3,59.0,5.4,1.0,3.0,4.0,18,1.0,1.0,1.0,1.0
1.0,2,3.6627638803006137,40.0,7.9,3.0,4.0,2.0,4,2.0,0.0,1.0,1.0
4.0,8,9.1,55.0,5.2,2.0,1.0,5.0,14,0.0,1.0,0.0,0.0
3.0,6,6.4,53.0,5.4,1.0,3.0,4.0,17,1.0,1.0,1.0,1.0
4.0,6,7.1,51.0,5.0,2.0,2.0,4.0,9,0.0,1.0,1.0,0.0
2.0,5,4.6,35.0,7.0,5.0,4.0,1.0,14,3.0,1.0,1.0,1.0
4.0,7,7.0,53.0,5.5,2.0,3.0,4.0,17,0.0,1.0,0.0,1.0
1.0,2,4.3,35.0,7.0,4.0,5.0,3.0,5,3.0,0.0,1.0,1.0
1.0,3,4.269093234975148,42.0,6.9,4.0,5.0,2.0,7,2.0,1.0,0.0,1.0
2.0,4,5.5,54.0,5.4,1.0,3.0,4.0,15,0.0,0.0,1.0,0.0
2.0,2,3.2,35.0,6.3,4.0,5.0,1.0,17,4.0,0.0,1.0,1.0
3.0,5,4.8,41.0,7.0,5.0,3.0,3.0,16,2.0,0.0,0.0,1.0
2.0,4,4.8,59.0,5.3,1.0,2.0,4.0,11,0.0,1.0,0.0,1.0
2.0,3,3.9,39.0,6.9,5.0,3.0,3.0,14,4.0,0.0,1.0,1.0
3.0,5,4.6,38.0,6.4,5.0,5.0,1.0,18,3.0,0.0,0.0,1.0
5.0,9,10.0,52.0,5.1,2.0,3.0,5.0,18,0.0,1.0,0.0,1.0
3.0,7,9.4,54.0,6.0,2.0,2.0,5.0,5,1.0,1.0,1.0,0.0
4.0,7,7.511154572884035,55.0,5.7,1.0,3.0,4.0,10,1.0,0.0,1.0,0.0
1.0,4,4.8,48.0,5.0,1.0,3.0,5.0,16,0.0,1.0,1.0,1.0
2.0,3,4.7,38.0,7.1,5.0,3.0,2.0,19,5.0,0.0,0.0,1.0
1.0,1,1.3,41.0,8.0,3.0,4.0,1.0,4,4.0,0.0,0.0,1.0
3.0,5,6.7,56.0,5.4,1.0,2.0,4.0,6,0.0,0.0,1.0,1.0
4.0,9,7.7,58.0,5.6,1.0,2.0,4.0,8,0.0,1.0,0.0,0.0
5.0,9,9.6,58.0,6.2,1.0,2.0,4.0,10,0.0,1.0,1.0,0.0
2.0,4,6.3,39.0,7.3,4.0,4.0,2.0,11,5.0,1.0,1.0,1.0
2.0,3,4.0,39.0,7.9,3.0,4.0,1.0,6,3.0,0.0,1.0,0.0
1.0,1,1.9,43.0,6.2,5.0,4.0,1.0,12,4.0,0.0,1.0,0.0
3.0,5,6.5,48.0,5.6,2.0,2.0,5.0,15,0.0,1.0,0.0,0.0
3.0,5,4.9,42.0,6.2,4.0,3.0,1.0,17,3.0,0.0,0.0,1.0
0.0,1,4.3,44.0,6.4,4.0,4.0,1.0,12,4.0,1.0,1.0,0.0
4.0,7,8.7,50.0,4.8,2.0,1.0,5.0,4,1.0,0.0,1.0,0.0
4.0,8,7.5,50.0,6.0,2.0,3.0,4.0,9,1.0,1.0,0.0,0.0
3.0,5,6.4,48.0,5.0,1.0,2.0,4.0,18,1.0,1.0,1.0,0.0
3.0,4,6.0,54.0,6.2,2.0,2.0,5.0,12,1.0,1.0,1.0,0.0
4.0,6,6.2,59.0,5.5,2.0,3.0,5.0,8,0.0,1.0,0.0,1.0
3.0,5,6.381093061081092,50.0,5.5,2.0,3.0,5.0,16,1.0,0.0,1.0,0.0
3.0,6,7.6,51.0,4.7,1.0,1.0,4.0,10,0.0,0.0,1.0,1.0
4.0,9,7.4,59.0,4.8,1.0,2.0,4.0,19,0.0,1.0,1.0,1.0
3.0,6,7.044294117814337,50.0,5.0,1.0,2.0,4.0,16,1.0,0.0,1.0,0.0
2.0,5,6.4,55.0,4.4,1.0,2.0,4.0,14,0.0,1.0,1.0,1.0
1.0,1,4.8,38.0,7.4,5.0,3.0,3.0,15,4.0,0.0,1.0,1.0
1.0,2,3.9,44.0,6.7,4.0,5.0,1.0,12,3.0,1.0,1.0,1.0
1.0,4,6.2,40.0,7.3,5.0,4.0,3.0,6,4.0,1.0,1.0,0.0
4.0,6,6.3,48.0,5.7,2.0,2.0,5.0,17,0.0,1.0,1.0,1.0
4.0,7,8.8,55.0,5.3,2.0,2.0,4.0,17,0.0,1.0,1.0,0.0
3.0,5,5.8,49.0,5.8,2.0,2.0,4.0,10,0.0,1.0,1.0,0.0
5.0,10,8.9,56.0,5.9,2.0,1.0,4.0,17,1.0,0.0,1.0,0.0
2.0,4,5.2,51.0,4.9,2.0,3.0,5.0,18,0.0,0.0,1.0,1.0
2.0,4,7.3,56.0,5.6,2.0,3.0,4.0,11,0.0,1.0,1.0,1.0
1.0,3,5.0,44.0,7.1,4.0,5.0,1.0,18,5.0,1.0,0.0,1.0
4.0,7,7.6,48.0,5.3,2.0,3.0,4.0,16,0.0,1.0,1.0,1.0
4.0,6,6.3,57.0,5.8,1.0,1.0,4.0,17,1.0,1.0,0.0,0.0
3.0,7,7.0,50.0,5.5,2.0,2.0,4.0,12,1.0,0.0,1.0,1.0
1.0,3,6.1,49.0,6.1,2.0,2.0,4.0,9,1.0,0.0,1.0,0.0
1.0,4,7.0,53.0,6.3,1.0,1.0,4.0,12,0.0,0.0,0.0,0.0
4.0,7,6.6,50.0,5.1,1.0,3.0,4.0,16,0.0,1.0,1.0,1.0
3.0,7,8.1,52.0,6.7,1.0,2.0,5.0,19,1.0,1.0,1.0,0.0
2.0,4,6.071282256481615,55.0,5.6,1.0,1.0,4.0,4,1.0,0.0,0.0,0.0
2.0,5,4.8,50.0,5.4,2.0,2.0,5.0,17,0.0,1.0,0.0,0.0
1.0,2,5.1,35.0,7.2,4.0,5.0,3.0,8,5.0,0.0,1.0,1.0
0.0,3,5.5,40.0,7.0,4.0,5.0,1.0,10,5.0,1.0,1.0,1.0
2.0,4,8.3,55.0,5.3,1.0,1.0,4.0,15,1.0,1.0,1.0,1.0
3.0,6,5.7,58.0,6.2,1.0,1.0,4.0,7,0.0,1.0,1.0,1.0
4.0,7,6.6,55.0,6.0,1.0,3.0,5.0,11,1.0,1.0,0.0,0.0
1.0,3,3.9,39.0,6.5,5.0,3.0,2.0,14,5.0,0.0,1.0,1.0
1.0,2,3.3,37.0,8.0,5.0,3.0,2.0,9,4.0,0.0,0.0,0.0
2.0,5,5.0,35.0,7.7,4.0,4.0,1.0,8,5.0,0.0,1.0,0.0
2.0,3,3.993050968435151,40.0,6.6,5.0,3.0,1.0,4,2.0,1.0,0.0,1.0
2.0,4,6.3,48.0,4.8,2.0,1.0,4.0,3,0.0,1.0,1.0,0.0
2.0,4,6.5,58.0,5.3,2.0,1.0,4.0,14,0.0,1.0,1.0,1.0
3.0,7,8.8,57.0,5.6,2.0,2.0,4.0,17,0.0,1.0,1.0,0.0
2.0,7,8.7,53.0,5.8,1.0,2.0,5.0,5,0.0,0.0,1.0,1.0
1.0,3,5.3,38.0,7.2,3.0,5.0,3.0,6,5.0,0.0,1.0,1.0
1.0,3,3.907983112725941,35.0,6.8,5.0,3.0,2.0,3,5.0,0.0,1.0,1.0
2.0,4,5.6,49.0,4.6,1.0,3.0,5.0,13,1.0,1.0,1.0,0.0
3.0,5,6.4470108700796,57.0,6.7,2.0,2.0,5.0,18,1.0,0.0,1.0,0.0
3.0,7,6.9,57.0,4.9,2.0,3.0,5.0,5,1.0,1.0,1.0,1.0
2.0,3,1.0,35.0,8.2,4.0,5.0,3.0,10,4.0,0.0,1.0,1.0
1.0,4,5.4,50.0,4.3,1.0,2.0,5.0,8,1.0,1.0,1.0,1.0
4.0,8,9.2,52.0,6.2,2.0,3.0,4.0,11,1.0,1.0,1.0,0.0
3.0,6,7.4,53.0,5.5,2.0,1.0,4.0,12,0.0,0.0,1.0,1.0
4.0,7,6.9,53.0,6.2,1.0,1.0,4.0,7,0.0,1.0,1.0,0.0
1.0,3,4.182344051644481,41.0,8.0,3.0,3.0,2.0,15,4.0,0.0,0.0,0.0
3.0,6,7.2,56.0,5.0,1.0,1.0,4.0,15,0.0,1.0,1.0,0.0
3.0,5,6.8,48.0,5.0,1.0,2.0,4.0,13,1.0,1.0,0.0,1.0
2.0,3,2.5,43.0,7.1,4.0,3.0,3.0,10,5.0,1.0,0.0,1.0
0.0,1,4.2,38.0,6.3,5.0,3.0,2.0,17,3.0,0.0,1.0,0.0
3.0,7,8.4,48.0,5.1,2.0,3.0,5.0,16,1.0,1.0,1.0,1.0
2.0,4,5.8,52.0,5.3,2.0,2.0,5.0,7,0.0,1.0,0.0,1.0
2.0,4,6.8,50.0,5.7,2.0,3.0,4.0,6,1.0,1.0,0.0,1.0
2.0,4,7.2,59.0,5.5,2.0,1.0,4.0,18,1.0,0.0,0.0,0.0
3.0,6,7.4,50.0,5.5,2.0,1.0,5.0,7,1.0,1.0,1.0,0.0
2.0,5,6.3,53.0,5.6,1.0,1.0,4.0,18,1.0,1.0,1.0,0.0
3.0,7,9.8,49.0,5.3,1.0,1.0,5.0,11,1.0,0.0,1.0,0.0
1.0,2,3.6,36.0,7.3,5.0,5.0,3.0,11,3.0,0.0,1.0,0.0
2.0,4,6.9,51.0,5.8,2.0,3.0,4.0,5,1.0,1.0,1.0,0.0
1.0,2,4.4,44.0,7.0,4.0,5.0,2.0,15,3.0,1.0,1.0,0.0
2.0,5,6.8,50.0,4.9,1.0,1.0,5.0,14,1.0,1.0,1.0,0.0
4.0,8,7.2,59.0,5.1,2.0,3.0,4.0,19,1.0,1.0,1.0,0.0
0.0,1,2.9,43.0,8.4,3.0,5.0,1.0,17,3.0,0.0,1.0,1.0
3.0,6,6.7,58.0,5.1,1.0,1.0,5.0,13,1.0,0.0,1.0,1.0
0.0,1,3.2,38.0,6.8,4.0,5.0,1.0,7,5.0,1.0,1.0,1.0
1.0,1,1.3,42.0,7.1,3.0,4.0,1.0,10,4.0,0.0,1.0,1.0
3.0,6,5.8,49.0,5.2,2.0,1.0,4.0,5,0.0,0.0,1.0,0.0
1.0,2,3.4,40.0,6.8,3.0,3.0,1.0,8,2.0,1.0,1.0,0.0
0.0,1,2.5,37.0,7.3,4.0,3.0,2.0,18,3.0,0.0,1.0,1.0
2.0,5,5.0,40.0,6.4,4.0,3.0,1.0,7,2.0,1.0,1.0,0.0
2.0,3,6.2,57.0,5.7,2.0,1.0,4.0,6,0.0,1.0,1.0,1.0
2.0,4,5.3,36.0,7.1,5.0,4.0,3.0,4,4.0,0.0,1.0,1.0
3.0,5,6.6,57.0,4.2,2.0,3.0,5.0,9,1.0,1.0,0.0,1.0
2.0,4,4.2,41.0,7.3,3.0,4.0,2.0,7,2.0,0.0,1.0,0.0
1.0,3,4.313469407689073,44.0,7.3,3.0,5.0,2.0,17,3.0,1.0,1.0,1.0
0.0,1,2.1,39.0,6.9,5.0,3.0,1.0,17,5.0,0.0,1.0,1.0
1.0,3,5.6,43.0,7.6,5.0,3.0,1.0,10,3.0,1.0,0.0,0.0
2.0,4,5.7,59.0,5.7,2.0,1.0,5.0,18,1.0,0.0,1.0,1.0
3.0,5,4.3,38.0,7.4,4.0,5.0,3.0,6,2.0,0.0,1.0,0.0
4.0,8,8.8,55.0,5.1,2.0,2.0,4.0,19,0.0,1.0,1.0,1.0
1.0,3,4.4,40.0,7.2,4.0,3.0,1.0,19,4.0,0.0,1.0,0.0
2.0,5,6.8,59.0,6.0,1.0,3.0,5.0,11,1.0,1.0,1.0,0.0
1.0,3,5.9,49.0,5.2,2.0,1.0,5.0,5,1.0,0.0,0.0,0.0
2.0,5,5.2,35.0,6.8,5.0,3.0,1.0,12,4.0,1.0,0.0,1.0
2.0,4,8.2,49.0,5.6,2.0,3.0,4.0,16,1.0,1.0,1.0,1.0
4.0,8,9.5,57.0,6.1,1.0,1.0,4.0,9,0.0,0.0,0.0,0.0
3.0,5,5.2,55.0,5.3,2.0,1.0,4.0,19,1.0,1.0,1.0,0.0
3.0,7,8.9,49.0,5.9,1.0,2.0,5.0,4,1.0,1.0,0.0,0.0
3.0,6,6.3,55.0,5.1,1.0,1.0,4.0,13,1.0,1.0,1.0,1.0
4.0,7,8.5,53.0,5.0,1.0,2.0,4.0,10,1.0,0.0,0.0,0.0
2.0,4,5.3,52.0,5.3,2.0,2.0,5.0,14,1.0,1.0,0.0,0.0
0.0,1,1.3,39.0,6.9,4.0,3.0,2.0,8,3.0,1.0,1.0,1.0
2.0,5,4.9,54.0,5.6,1.0,3.0,4.0,14,0.0,1.0,0.0,1.0
0.0,1,4.0,37.0,6.9,3.0,4.0,2.0,11,2.0,0.0,1.0,1.0
2.0,5,8.0,51.0,6.4,1.0,1.0,4.0,9,1.0,1.0,0.0,0.0
1.0,3,4.2,42.0,6.7,3.0,3.0,3.0,8,5.0,1.0,0.0,0.0
0.0,2,2.6,37.0,6.1,3.0,4.0,3.0,15,3.0,1.0,0.0,0.0
4.0,6,7.8,48.0,5.5,1.0,3.0,5.0,12,0.0,0.0,0.0,0.0
0.0,1,2.5,43.0,6.9,5.0,3.0,2.0,19,4.0,1.0,1.0,1.0
0.0,1,2.7,41.0,7.4,3.0,5.0,2.0,14,2.0,0.0,1.0,0.0
2.0,3,3.7,37.0,7.2,4.0,5.0,2.0,17,3.0,0.0,0.0,0.0
1.0,3,5.6,41.0,6.9,3.0,3.0,2.0,15,5.0,0.0,0.0,0.0
2.0,5,6.5,48.0,6.3,2.0,1.0,4.0,16,0.0,1.0,0.0,0.0
2.0,4,5.7,37.0,6.8,4.0,3.0,1.0,10,2.0,0.0,0.0,1.0
0.0,1,3.2,42.0,6.8,4.0,5.0,3.0,17,3.0,0.0,1.0,1.0
2.0,3,4.6,38.0,7.9,5.0,3.0,2.0,12,2.0,1.0,1.0,0.0
3.0,6,7.6,53.0,5.1,1.0,1.0,5.0,18,0.0,1.0,0.0,0.0
1.0,2,4.6,43.0,6.6,3.0,3.0,2.0,10,2.0,1.0,1.0,0.0
1.0,1,2.7,37.0,6.6,5.0,3.0,1.0,7,5.0,0.0,1.0,1.0
2.0,5,4.5,44.0,7.0,4.0,5.0,2.0,16,4.0,1.0,1.0,1.0
3.0,5,6.2,38.0,6.8,3.0,4.0,1.0,10,2.0,1.0,1.0,0.0
3.0,5,5.9,38.0,7.8,5.0,5.0,2.0,16,3.0,0.0,0.0,1.0
2.0,4,5.858438336213792,51.0,6.3,1.0,3.0,4.0,5,0.0,1.0,1.0,1.0
3.0,8,7.6,49.0,5.7,1.0,1.0,4.0,9,0.0,1.0,0.0,0.0
0.0,1,4.3,41.0,6.1,3.0,4.0,1.0,5,5.0,1.0,0.0,1.0
1.0,3,6.1,41.0,6.7,3.0,3.0,1.0,18,5.0,0.0,0.0,1.0
2.0,3,5.4,39.0,6.2,5.0,4.0,2.0,18,2.0,0.0,0.0,1.0
4.0,6,8.4,56.0,5.2,2.0,1.0,5.0,6,1.0,0.0,1.0,0.0
1.0,3,6.2,49.0,5.9,1.0,3.0,5.0,10,0.0,0.0,1.0,1.0
1.0,2,3.9,36.0,6.8,3.0,3.0,2.0,4,4.0,1.0,1.0,1.0
3.0,5,5.4,41.0,7.7,3.0,3.0,3.0,3,4.0,0.0,1.0,0.0
1.0,1,3.0902647818309585,43.0,7.0,5.0,3.0,2.0,16,2.0,0.0,1.0,1.0
2.0,4,6.6,50.0,5.0,1.0,3.0,5.0,7,0.0,1.0,0.0,0.0
3.0,5,7.2,48.0,6.1,1.0,2.0,5.0,4,1.0,0.0,1.0,1.0
2.0,4,5.981605073758955,53.0,5.7,1.0,3.0,4.0,11,0.0,1.0,0.0,0.0
0.0,1,2.6715191392198907,40.0,7.3,5.0,5.0,1.0,4,5.0,1.0,1.0,0.0
3.0,6,6.952521141475455,48.0,5.6,2.0,2.0,5.0,15,1.0,0.0,0.0,1.0
3.0,6,5.6,36.0,7.5,3.0,4.0,3.0,8,5.0,1.0,1.0,1.0
2.0,5,6.3,56.0,5.2,1.0,3.0,5.0,3,0.0,0.0,1.0,0.0
4.0,7,8.2,54.0,5.3,2.0,3.0,5.0,6,0.0,1.0,0.0,1.0
2.0,5,8.0,59.0,5.1,1.0,3.0,4.0,5,1.0,1.0,0.0,1.0
1.0,1,4.1,43.0,6.9,3.0,5.0,2.0,11,3.0,0.0,1.0,1.0
2.0,4,6.5,50.0,4.4,1.0,1.0,4.0,5,1.0,0.0,1.0,0.0
2.0,3,6.4,49.0,6.1,1.0,1.0,5.0,3,0.0,1.0,1.0,1.0
2.0,3,4.003572464561591,43.0,7.1,5.0,3.0,1.0,16,2.0,0.0,0.0,0.0
2.0,4,5.3,51.0,5.5,2.0,1.0,5.0,19,0.0,1.0,0.0,1.0
2.0,3,3.5,44.0,6.3,4.0,3.0,3.0,6,5.0,1.0,1.0,1.0
5.0,10,9.5,52.0,5.8,2.0,1.0,4.0,3,1.0,0.0,1.0,1.0
1.0,5,6.1,49.0,6.0,1.0,1.0,5.0,4,1.0,1.0,1.0,0.0
0.0,1,3.1,43.0,7.0,4.0,3.0,2.0,11,3.0,0.0,1.0,1.0
2.0,4,4.2,41.0,6.9,5.0,4.0,1.0,16,2.0,1.0,1.0,1.0
1.0,2,2.5,43.0,6.9,4.0,4.0,3.0,11,3.0,0.0,0.0,1.0
2.0,5,6.4,48.0,5.4,2.0,1.0,5.0,15,0.0,1.0,1.0,1.0
3.0,6,6.8,54.0,5.6,1.0,3.0,4.0,15,0.0,0.0,1.0,1.0
3.0,5,5.1,37.0,7.3,5.0,4.0,3.0,16,5.0,0.0,0.0,0.0
2.0,6,7.1,52.0,5.4,2.0,3.0,5.0,10,0.0,0.0,0.0,0.0
